Start_Time,End_Time,Max_Index,Min_Index,Magnitude,Direction
2018-10-24 03:10:00,2018-10-24 05:10:00,2018-10-24 03:10:00,2018-10-24 04:00:00,1033.55165861,Down
2018-10-24 03:20:00,2018-10-24 05:20:00,2018-10-24 03:20:00,2018-10-24 04:00:00,695.84041591,Down
2018-10-24 03:30:00,2018-10-24 05:30:00,2018-10-24 05:30:00,2018-10-24 04:00:00,970.9715806099999,Up
2018-10-24 03:40:00,2018-10-24 05:40:00,2018-10-24 05:30:00,2018-10-24 04:00:00,970.9715806099999,Down
2018-10-24 03:50:00,2018-10-24 05:50:00,2018-10-24 05:50:00,2018-10-24 04:00:00,1040.7706526099998,Up
2018-10-24 04:00:00,2018-10-24 06:00:00,2018-10-24 05:50:00,2018-10-24 04:00:00,1040.7706526099998,Down
2018-10-24 04:10:00,2018-10-24 06:10:00,2018-10-24 06:10:00,2018-10-24 04:40:00,1204.207443,Up
2018-10-24 04:20:00,2018-10-24 06:20:00,2018-10-24 06:10:00,2018-10-24 04:40:00,1204.207443,Down
2018-10-24 04:30:00,2018-10-24 06:30:00,2018-10-24 06:10:00,2018-10-24 04:40:00,1204.207443,Down
2018-10-24 04:40:00,2018-10-24 06:40:00,2018-10-24 06:10:00,2018-10-24 04:40:00,1204.207443,Down
2018-10-24 04:50:00,2018-10-24 06:50:00,2018-10-24 06:10:00,2018-10-24 04:50:00,1115.1030424,Down
2018-10-24 05:00:00,2018-10-24 07:00:00,2018-10-24 06:10:00,2018-10-24 06:40:00,904.0712583,Down
2018-10-24 05:10:00,2018-10-24 07:10:00,2018-10-24 06:10:00,2018-10-24 06:40:00,904.0712583,Down
2018-10-24 05:20:00,2018-10-24 07:20:00,2018-10-24 06:10:00,2018-10-24 06:40:00,904.0712583,Down
2018-10-24 05:30:00,2018-10-24 07:30:00,2018-10-24 06:10:00,2018-10-24 06:40:00,904.0712583,Down
2018-10-24 05:40:00,2018-10-24 07:40:00,2018-10-24 06:10:00,2018-10-24 06:40:00,904.0712583,Down
2018-10-24 05:50:00,2018-10-24 07:50:00,2018-10-24 06:10:00,2018-10-24 06:40:00,904.0712583,Down
2018-10-24 06:00:00,2018-10-24 08:00:00,2018-10-24 06:10:00,2018-10-24 06:40:00,904.0712583,Down
2018-10-24 06:10:00,2018-10-24 08:10:00,2018-10-24 08:10:00,2018-10-24 06:40:00,962.7073673,Up
2018-10-24 06:20:00,2018-10-24 08:20:00,2018-10-24 08:10:00,2018-10-24 06:40:00,962.7073673,Down
2018-10-24 06:30:00,2018-10-24 08:30:00,2018-10-24 08:10:00,2018-10-24 06:40:00,962.7073673,Down
2018-10-24 06:40:00,2018-10-24 08:40:00,2018-10-24 08:10:00,2018-10-24 06:40:00,962.7073673,Down
2018-10-24 06:50:00,2018-10-24 08:50:00,2018-10-24 08:10:00,2018-10-24 06:50:00,839.6455692,Down
2018-10-24 07:00:00,2018-10-24 09:00:00,2018-10-24 08:10:00,2018-10-24 08:30:00,791.0198368,Down
2018-10-24 07:10:00,2018-10-24 09:10:00,2018-10-24 08:10:00,2018-10-24 08:30:00,791.0198368,Down
2018-10-24 07:20:00,2018-10-24 09:20:00,2018-10-24 09:20:00,2018-10-24 08:30:00,1397.3717648000002,Up
2018-10-24 07:30:00,2018-10-24 09:30:00,2018-10-24 09:20:00,2018-10-24 08:30:00,1397.3717648000002,Down
2018-10-24 07:40:00,2018-10-24 09:40:00,2018-10-24 09:20:00,2018-10-24 08:30:00,1397.3717648000002,Down
2018-10-24 07:50:00,2018-10-24 09:50:00,2018-10-24 09:20:00,2018-10-24 08:30:00,1397.3717648000002,Down
2018-10-24 08:00:00,2018-10-24 10:00:00,2018-10-24 09:20:00,2018-10-24 08:30:00,1397.3717648000002,Down
2018-10-24 08:10:00,2018-10-24 10:10:00,2018-10-24 09:20:00,2018-10-24 08:30:00,1397.3717648000002,Down
2018-10-24 08:20:00,2018-10-24 10:20:00,2018-10-24 09:20:00,2018-10-24 08:30:00,1397.3717648000002,Down
2018-10-24 08:30:00,2018-10-24 10:30:00,2018-10-24 09:20:00,2018-10-24 08:30:00,1397.3717648000002,Down
2018-10-24 08:40:00,2018-10-24 10:40:00,2018-10-24 10:40:00,2018-10-24 09:00:00,1215.1879883000001,Up
2018-10-24 08:50:00,2018-10-24 10:50:00,2018-10-24 10:40:00,2018-10-24 09:00:00,1215.1879883000001,Down
2018-10-24 09:00:00,2018-10-24 11:00:00,2018-10-24 10:40:00,2018-10-24 09:00:00,1215.1879883000001,Down
2018-10-24 09:10:00,2018-10-24 11:10:00,2018-10-24 11:10:00,2018-10-24 09:10:00,1178.5037837,Up
2018-10-24 09:20:00,2018-10-24 11:20:00,2018-10-24 11:20:00,2018-10-24 09:40:00,1124.8649900000003,Up
2018-10-24 09:30:00,2018-10-24 11:30:00,2018-10-24 11:30:00,2018-10-24 09:40:00,1840.855957,Up
2018-10-24 09:40:00,2018-10-24 11:40:00,2018-10-24 11:30:00,2018-10-24 09:40:00,1840.855957,Down
2018-10-24 09:50:00,2018-10-24 11:50:00,2018-10-24 11:30:00,2018-10-24 10:20:00,1777.130005,Down
2018-10-24 10:00:00,2018-10-24 12:00:00,2018-10-24 11:30:00,2018-10-24 12:00:00,1936.2099609999998,Down
2018-10-24 10:10:00,2018-10-24 12:10:00,2018-10-24 11:30:00,2018-10-24 12:10:00,2315.0206909999997,Down
2018-10-24 10:20:00,2018-10-24 12:20:00,2018-10-24 11:30:00,2018-10-24 12:10:00,2315.0206909999997,Down
2018-10-24 10:30:00,2018-10-24 12:30:00,2018-10-24 11:30:00,2018-10-24 12:10:00,2315.0206909999997,Down
2018-10-24 10:40:00,2018-10-24 12:40:00,2018-10-24 11:30:00,2018-10-24 12:10:00,2315.0206909999997,Down
2018-10-24 10:50:00,2018-10-24 12:50:00,2018-10-24 11:30:00,2018-10-24 12:10:00,2315.0206909999997,Down
2018-10-24 11:00:00,2018-10-24 13:00:00,2018-10-24 11:30:00,2018-10-24 12:10:00,2315.0206909999997,Down
2018-10-24 11:10:00,2018-10-24 13:10:00,2018-10-24 11:30:00,2018-10-24 12:10:00,2315.0206909999997,Down
2018-10-24 11:20:00,2018-10-24 13:20:00,2018-10-24 11:30:00,2018-10-24 12:10:00,2315.0206909999997,Down
2018-10-24 11:30:00,2018-10-24 13:30:00,2018-10-24 11:30:00,2018-10-24 12:10:00,2315.0206909999997,Down
2018-10-24 11:40:00,2018-10-24 13:40:00,2018-10-24 11:40:00,2018-10-24 12:10:00,1945.1495969999999,Down
2018-10-24 11:50:00,2018-10-24 13:50:00,2018-10-24 11:50:00,2018-10-24 12:10:00,1507.492615,Down
2018-10-24 12:00:00,2018-10-24 14:00:00,2018-10-24 13:20:00,2018-10-24 12:10:00,1239.760681,Down
2018-10-24 12:10:00,2018-10-24 14:10:00,2018-10-24 14:10:00,2018-10-24 12:10:00,1486.680603,Up
2018-10-24 12:20:00,2018-10-24 14:20:00,2018-10-24 14:10:00,2018-10-24 12:40:00,1234.221924,Down
2018-10-24 12:30:00,2018-10-24 14:30:00,2018-10-24 14:10:00,2018-10-24 12:40:00,1234.221924,Down
2018-10-24 12:40:00,2018-10-24 14:40:00,2018-10-24 14:40:00,2018-10-24 12:40:00,1744.75293,Up
2018-10-24 12:50:00,2018-10-24 14:50:00,2018-10-24 14:50:00,2018-10-24 13:40:00,2034.708985,Up
2018-10-24 13:00:00,2018-10-24 15:00:00,2018-10-24 14:50:00,2018-10-24 13:40:00,2034.708985,Down
2018-10-24 13:10:00,2018-10-24 15:10:00,2018-10-24 14:50:00,2018-10-24 13:40:00,2034.708985,Down
2018-10-24 13:20:00,2018-10-24 15:20:00,2018-10-24 14:50:00,2018-10-24 13:40:00,2034.708985,Down
2018-10-24 13:30:00,2018-10-24 15:30:00,2018-10-24 14:50:00,2018-10-24 13:40:00,2034.708985,Down
2018-10-24 13:40:00,2018-10-24 15:40:00,2018-10-24 14:50:00,2018-10-24 13:40:00,2034.708985,Down
2018-10-24 13:50:00,2018-10-24 15:50:00,2018-10-24 14:50:00,2018-10-24 13:50:00,1925.592041,Down
2018-10-24 14:00:00,2018-10-24 16:00:00,2018-10-24 14:50:00,2018-10-24 14:00:00,1849.845947,Down
2018-10-24 14:10:00,2018-10-24 16:10:00,2018-10-24 14:50:00,2018-10-24 14:20:00,1384.070069,Down
2018-10-24 14:20:00,2018-10-24 16:20:00,2018-10-24 14:50:00,2018-10-24 14:20:00,1384.070069,Down
2018-10-24 14:30:00,2018-10-24 16:30:00,2018-10-24 14:50:00,2018-10-24 15:30:00,1284.053955,Down
2018-10-24 14:40:00,2018-10-24 16:40:00,2018-10-24 14:50:00,2018-10-24 15:30:00,1284.053955,Down
2018-10-24 14:50:00,2018-10-24 16:50:00,2018-10-24 14:50:00,2018-10-24 15:30:00,1284.053955,Down
2018-10-24 15:00:00,2018-10-24 17:00:00,2018-10-24 15:00:00,2018-10-24 15:30:00,959.7568360000002,Down
2018-10-24 15:10:00,2018-10-24 17:10:00,2018-10-24 17:10:00,2018-10-24 15:30:00,844.6838380000002,Up
2018-10-24 15:20:00,2018-10-24 17:20:00,2018-10-24 17:20:00,2018-10-24 15:30:00,1325.5749509999998,Up
2018-10-24 15:30:00,2018-10-24 17:30:00,2018-10-24 17:20:00,2018-10-24 15:30:00,1325.5749509999998,Down
2018-10-24 15:40:00,2018-10-24 17:40:00,2018-10-24 17:20:00,2018-10-24 15:50:00,1190.4628909999997,Down
2018-10-24 15:50:00,2018-10-24 17:50:00,2018-10-24 17:20:00,2018-10-24 15:50:00,1190.4628909999997,Down
2018-10-24 16:00:00,2018-10-24 18:00:00,2018-10-24 18:00:00,2018-10-24 16:00:00,1319.104981,Up
2018-10-24 16:10:00,2018-10-24 18:10:00,2018-10-24 18:10:00,2018-10-24 16:20:00,1398.8601079999999,Up
2018-10-24 16:20:00,2018-10-24 18:20:00,2018-10-24 18:20:00,2018-10-24 16:20:00,1405.1520999999998,Up
2018-10-24 16:30:00,2018-10-24 18:30:00,2018-10-24 18:20:00,2018-10-24 16:40:00,1231.4089359999998,Down
2018-10-24 16:40:00,2018-10-24 18:40:00,2018-10-24 18:20:00,2018-10-24 16:40:00,1231.4089359999998,Down
2018-10-24 16:50:00,2018-10-24 18:50:00,2018-10-24 18:20:00,2018-10-24 16:50:00,1096.6579589999997,Down
2018-10-24 17:00:00,2018-10-24 19:00:00,2018-10-24 18:20:00,2018-10-24 17:00:00,1036.235107,Down
2018-10-24 17:10:00,2018-10-24 19:10:00,2018-10-24 18:20:00,2018-10-24 17:10:00,826.6811519999997,Down
2018-10-24 17:20:00,2018-10-24 19:20:00,2018-10-24 18:20:00,2018-10-24 17:40:00,670.580078,Down
2018-10-24 17:30:00,2018-10-24 19:30:00,2018-10-24 18:20:00,2018-10-24 17:40:00,670.580078,Down
2018-10-24 17:40:00,2018-10-24 19:40:00,2018-10-24 18:20:00,2018-10-24 17:40:00,670.580078,Down
2018-10-24 17:50:00,2018-10-24 19:50:00,2018-10-24 18:20:00,2018-10-24 19:50:00,539.9760739999997,Down
2018-10-24 18:00:00,2018-10-24 20:00:00,2018-10-24 18:20:00,2018-10-24 20:00:00,611.5151369999999,Down
2018-10-24 18:10:00,2018-10-24 20:10:00,2018-10-24 18:20:00,2018-10-24 20:10:00,1250.8129879999997,Down
2018-10-24 18:20:00,2018-10-24 20:20:00,2018-10-24 18:20:00,2018-10-24 20:20:00,1659.1280519999998,Down
2018-10-24 18:30:00,2018-10-24 20:30:00,2018-10-24 19:10:00,2018-10-24 20:20:00,1657.5010989999998,Down
2018-10-24 18:40:00,2018-10-24 20:40:00,2018-10-24 19:10:00,2018-10-24 20:40:00,1746.0610349999997,Down
2018-10-24 18:50:00,2018-10-24 20:50:00,2018-10-24 19:10:00,2018-10-24 20:50:00,1881.1761479999998,Down
2018-10-24 19:00:00,2018-10-24 21:00:00,2018-10-24 19:10:00,2018-10-24 20:50:00,1881.1761479999998,Down
2018-10-24 19:10:00,2018-10-24 21:10:00,2018-10-24 19:10:00,2018-10-24 20:50:00,1881.1761479999998,Down
2018-10-24 19:20:00,2018-10-24 21:20:00,2018-10-24 19:30:00,2018-10-24 20:50:00,1870.7110599999999,Down
2018-10-24 19:30:00,2018-10-24 21:30:00,2018-10-24 19:30:00,2018-10-24 20:50:00,1870.7110599999999,Down
2018-10-24 19:40:00,2018-10-24 21:40:00,2018-10-24 21:40:00,2018-10-24 20:50:00,1793.949097,Up
2018-10-24 19:50:00,2018-10-24 21:50:00,2018-10-24 21:50:00,2018-10-24 20:50:00,1880.4549559999998,Up
2018-10-24 20:00:00,2018-10-24 22:00:00,2018-10-24 21:50:00,2018-10-24 20:50:00,1880.4549559999998,Down
2018-10-24 20:10:00,2018-10-24 22:10:00,2018-10-24 22:10:00,2018-10-24 20:50:00,1883.58899,Up
2018-10-24 20:20:00,2018-10-24 22:20:00,2018-10-24 22:10:00,2018-10-24 20:50:00,1883.58899,Down
2018-10-24 20:30:00,2018-10-24 22:30:00,2018-10-24 22:10:00,2018-10-24 20:50:00,1883.58899,Down
2018-10-24 20:40:00,2018-10-24 22:40:00,2018-10-24 22:10:00,2018-10-24 20:50:00,1883.58899,Down
2018-10-24 20:50:00,2018-10-24 22:50:00,2018-10-24 22:10:00,2018-10-24 20:50:00,1883.58899,Down
2018-10-24 21:00:00,2018-10-24 23:00:00,2018-10-24 22:10:00,2018-10-24 21:10:00,1819.028931,Down
2018-10-24 21:10:00,2018-10-24 23:10:00,2018-10-24 22:10:00,2018-10-24 21:10:00,1819.028931,Down
2018-10-24 21:20:00,2018-10-24 23:20:00,2018-10-24 22:10:00,2018-10-24 21:20:00,1011.5808109999998,Down
2018-10-24 21:30:00,2018-10-24 23:30:00,2018-10-24 22:10:00,2018-10-24 21:30:00,836.814942,Down
2018-10-24 21:40:00,2018-10-24 23:40:00,2018-10-24 22:10:00,2018-10-24 21:40:00,89.63989300000003,Down
2018-10-24 21:50:00,2018-10-24 23:50:00,2018-10-24 22:10:00,2018-10-24 22:50:00,88.93701199999987,Down
2018-10-24 22:00:00,2018-10-25 00:00:00,2018-10-24 22:10:00,2018-10-24 22:50:00,88.93701199999987,Down
2018-10-24 22:10:00,2018-10-25 00:10:00,2018-10-24 22:10:00,2018-10-24 22:50:00,88.93701199999987,Down
2018-10-24 22:20:00,2018-10-25 00:20:00,2018-10-25 00:00:00,2018-10-24 22:50:00,88.59106399999973,Down
2018-10-24 22:30:00,2018-10-25 00:30:00,2018-10-25 00:00:00,2018-10-24 22:50:00,88.59106399999973,Down
2018-10-24 22:40:00,2018-10-25 00:40:00,2018-10-25 00:00:00,2018-10-24 22:50:00,88.59106399999973,Down
2018-10-24 22:50:00,2018-10-25 00:50:00,2018-10-25 00:00:00,2018-10-24 22:50:00,88.59106399999973,Down
2018-10-24 23:00:00,2018-10-25 01:00:00,2018-10-25 00:00:00,2018-10-25 01:00:00,234.80810500000007,Down
2018-10-24 23:10:00,2018-10-25 01:10:00,2018-10-25 00:00:00,2018-10-25 01:10:00,368.16406199999983,Down
2018-10-24 23:20:00,2018-10-25 01:20:00,2018-10-25 00:00:00,2018-10-25 01:10:00,368.16406199999983,Down
2018-10-24 23:30:00,2018-10-25 01:30:00,2018-10-25 00:00:00,2018-10-25 01:10:00,368.16406199999983,Down
2018-10-24 23:40:00,2018-10-25 01:40:00,2018-10-25 00:00:00,2018-10-25 01:10:00,368.16406199999983,Down
2018-10-24 23:50:00,2018-10-25 01:50:00,2018-10-25 00:00:00,2018-10-25 01:10:00,368.16406199999983,Down
2018-10-25 00:00:00,2018-10-25 02:00:00,2018-10-25 00:00:00,2018-10-25 02:00:00,948.5810539999998,Down
2018-10-25 00:10:00,2018-10-25 02:10:00,2018-10-25 00:40:00,2018-10-25 02:00:00,947.1989739999999,Down
2018-10-25 00:20:00,2018-10-25 02:20:00,2018-10-25 00:40:00,2018-10-25 02:00:00,947.1989739999999,Down
2018-10-25 00:30:00,2018-10-25 02:30:00,2018-10-25 00:40:00,2018-10-25 02:30:00,999.4829100000002,Down
2018-10-25 00:40:00,2018-10-25 02:40:00,2018-10-25 00:40:00,2018-10-25 02:30:00,999.4829100000002,Down
2018-10-25 00:50:00,2018-10-25 02:50:00,2018-10-25 01:40:00,2018-10-25 02:30:00,961.7241210000002,Down
2018-10-25 01:00:00,2018-10-25 03:00:00,2018-10-25 01:40:00,2018-10-25 03:00:00,1011.3371579999998,Down
2018-10-25 01:10:00,2018-10-25 03:10:00,2018-10-25 01:40:00,2018-10-25 03:10:00,1420.5390619999998,Down
2018-10-25 01:20:00,2018-10-25 03:20:00,2018-10-25 01:40:00,2018-10-25 03:20:00,1453.0141600000002,Down
2018-10-25 01:30:00,2018-10-25 03:30:00,2018-10-25 01:40:00,2018-10-25 03:30:00,2730.5635984,Down
2018-10-25 01:40:00,2018-10-25 03:40:00,2018-10-25 01:40:00,2018-10-25 03:40:00,3285.2994077,Down
2018-10-25 01:50:00,2018-10-25 03:50:00,2018-10-25 02:50:00,2018-10-25 03:40:00,3095.9722597,Down
2018-10-25 02:00:00,2018-10-25 04:00:00,2018-10-25 02:50:00,2018-10-25 03:40:00,3095.9722597,Down
2018-10-25 02:10:00,2018-10-25 04:10:00,2018-10-25 02:50:00,2018-10-25 03:40:00,3095.9722597,Down
2018-10-25 02:20:00,2018-10-25 04:20:00,2018-10-25 02:50:00,2018-10-25 03:40:00,3095.9722597,Down
2018-10-25 02:30:00,2018-10-25 04:30:00,2018-10-25 02:50:00,2018-10-25 03:40:00,3095.9722597,Down
2018-10-25 02:40:00,2018-10-25 04:40:00,2018-10-25 02:50:00,2018-10-25 03:40:00,3095.9722597,Down
2018-10-25 02:50:00,2018-10-25 04:50:00,2018-10-25 04:50:00,2018-10-25 03:40:00,3215.2083436999997,Up
2018-10-25 03:00:00,2018-10-25 05:00:00,2018-10-25 05:00:00,2018-10-25 03:40:00,3286.6812437,Up
2018-10-25 03:10:00,2018-10-25 05:10:00,2018-10-25 05:00:00,2018-10-25 03:40:00,3286.6812437,Down
2018-10-25 03:20:00,2018-10-25 05:20:00,2018-10-25 05:00:00,2018-10-25 03:40:00,3286.6812437,Down
2018-10-25 03:30:00,2018-10-25 05:30:00,2018-10-25 05:00:00,2018-10-25 03:40:00,3286.6812437,Down
2018-10-25 03:40:00,2018-10-25 05:40:00,2018-10-25 05:00:00,2018-10-25 03:40:00,3286.6812437,Down
2018-10-25 03:50:00,2018-10-25 05:50:00,2018-10-25 05:00:00,2018-10-25 03:50:00,3182.9183653,Down
2018-10-25 04:00:00,2018-10-25 06:00:00,2018-10-25 05:00:00,2018-10-25 04:00:00,2196.0689700000003,Down
2018-10-25 04:10:00,2018-10-25 06:10:00,2018-10-25 05:00:00,2018-10-25 04:10:00,1308.9809570000002,Down
2018-10-25 04:20:00,2018-10-25 06:20:00,2018-10-25 06:20:00,2018-10-25 04:20:00,1116.1108399999998,Up
2018-10-25 04:30:00,2018-10-25 06:30:00,2018-10-25 06:20:00,2018-10-25 05:20:00,893.0258789999998,Down
2018-10-25 04:40:00,2018-10-25 06:40:00,2018-10-25 06:20:00,2018-10-25 05:20:00,893.0258789999998,Down
2018-10-25 04:50:00,2018-10-25 06:50:00,2018-10-25 06:20:00,2018-10-25 05:20:00,893.0258789999998,Down
2018-10-25 05:00:00,2018-10-25 07:00:00,2018-10-25 06:20:00,2018-10-25 05:20:00,893.0258789999998,Down
2018-10-25 05:10:00,2018-10-25 07:10:00,2018-10-25 06:20:00,2018-10-25 05:20:00,893.0258789999998,Down
2018-10-25 05:20:00,2018-10-25 07:20:00,2018-10-25 06:20:00,2018-10-25 05:20:00,893.0258789999998,Down
2018-10-25 05:30:00,2018-10-25 07:30:00,2018-10-25 06:20:00,2018-10-25 06:10:00,741.3608399999998,Down
2018-10-25 05:40:00,2018-10-25 07:40:00,2018-10-25 07:40:00,2018-10-25 06:10:00,751.8398440000001,Up
2018-10-25 05:50:00,2018-10-25 07:50:00,2018-10-25 07:50:00,2018-10-25 06:10:00,755.1430660000001,Up
2018-10-25 06:00:00,2018-10-25 08:00:00,2018-10-25 07:50:00,2018-10-25 06:10:00,755.1430660000001,Down
2018-10-25 06:10:00,2018-10-25 08:10:00,2018-10-25 07:50:00,2018-10-25 06:10:00,755.1430660000001,Down
2018-10-25 06:20:00,2018-10-25 08:20:00,2018-10-25 07:50:00,2018-10-25 08:20:00,813.5590820000002,Down
2018-10-25 06:30:00,2018-10-25 08:30:00,2018-10-25 07:50:00,2018-10-25 08:20:00,813.5590820000002,Down
2018-10-25 06:40:00,2018-10-25 08:40:00,2018-10-25 07:50:00,2018-10-25 08:40:00,1091.915039,Down
2018-10-25 06:50:00,2018-10-25 08:50:00,2018-10-25 07:50:00,2018-10-25 08:50:00,1275.062011,Down
2018-10-25 07:00:00,2018-10-25 09:00:00,2018-10-25 07:50:00,2018-10-25 08:50:00,1275.062011,Down
2018-10-25 07:10:00,2018-10-25 09:10:00,2018-10-25 07:50:00,2018-10-25 08:50:00,1275.062011,Down
2018-10-25 07:20:00,2018-10-25 09:20:00,2018-10-25 07:50:00,2018-10-25 08:50:00,1275.062011,Down
2018-10-25 07:30:00,2018-10-25 09:30:00,2018-10-25 07:50:00,2018-10-25 08:50:00,1275.062011,Down
2018-10-25 07:40:00,2018-10-25 09:40:00,2018-10-25 07:50:00,2018-10-25 08:50:00,1275.062011,Down
2018-10-25 07:50:00,2018-10-25 09:50:00,2018-10-25 07:50:00,2018-10-25 08:50:00,1275.062011,Down
2018-10-25 08:00:00,2018-10-25 10:00:00,2018-10-25 08:00:00,2018-10-25 08:50:00,1103.1848139999997,Down
2018-10-25 08:10:00,2018-10-25 10:10:00,2018-10-25 08:10:00,2018-10-25 08:50:00,1047.4467769999997,Down
2018-10-25 08:20:00,2018-10-25 10:20:00,2018-10-25 09:10:00,2018-10-25 08:50:00,1043.8107909999999,Down
2018-10-25 08:30:00,2018-10-25 10:30:00,2018-10-25 10:30:00,2018-10-25 08:50:00,1198.9728999999998,Up
2018-10-25 08:40:00,2018-10-25 10:40:00,2018-10-25 10:30:00,2018-10-25 08:50:00,1198.9728999999998,Down
2018-10-25 08:50:00,2018-10-25 10:50:00,2018-10-25 10:30:00,2018-10-25 08:50:00,1198.9728999999998,Down
2018-10-25 09:00:00,2018-10-25 11:00:00,2018-10-25 10:30:00,2018-10-25 09:00:00,577.0590819999998,Down
2018-10-25 09:10:00,2018-10-25 11:10:00,2018-10-25 10:30:00,2018-10-25 11:10:00,616.2009279999997,Down
2018-10-25 09:20:00,2018-10-25 11:20:00,2018-10-25 10:30:00,2018-10-25 11:20:00,818.346924,Down
2018-10-25 09:30:00,2018-10-25 11:30:00,2018-10-25 10:30:00,2018-10-25 11:20:00,818.346924,Down
2018-10-25 09:40:00,2018-10-25 11:40:00,2018-10-25 10:30:00,2018-10-25 11:20:00,818.346924,Down
2018-10-25 09:50:00,2018-10-25 11:50:00,2018-10-25 10:30:00,2018-10-25 11:50:00,1252.550049,Down
2018-10-25 10:00:00,2018-10-25 12:00:00,2018-10-25 10:30:00,2018-10-25 11:50:00,1252.550049,Down
2018-10-25 10:10:00,2018-10-25 12:10:00,2018-10-25 10:30:00,2018-10-25 11:50:00,1252.550049,Down
2018-10-25 10:20:00,2018-10-25 12:20:00,2018-10-25 10:30:00,2018-10-25 11:50:00,1252.550049,Down
2018-10-25 10:30:00,2018-10-25 12:30:00,2018-10-25 10:30:00,2018-10-25 12:30:00,1797.666016,Down
2018-10-25 10:40:00,2018-10-25 12:40:00,2018-10-25 11:00:00,2018-10-25 12:30:00,1662.7219240000002,Down
2018-10-25 10:50:00,2018-10-25 12:50:00,2018-10-25 11:00:00,2018-10-25 12:30:00,1662.7219240000002,Down
2018-10-25 11:00:00,2018-10-25 13:00:00,2018-10-25 11:00:00,2018-10-25 12:30:00,1662.7219240000002,Down
2018-10-25 11:10:00,2018-10-25 13:10:00,2018-10-25 11:40:00,2018-10-25 12:30:00,1636.319092,Down
2018-10-25 11:20:00,2018-10-25 13:20:00,2018-10-25 11:40:00,2018-10-25 13:20:00,1977.751099,Down
2018-10-25 11:30:00,2018-10-25 13:30:00,2018-10-25 11:40:00,2018-10-25 13:20:00,1977.751099,Down
2018-10-25 11:40:00,2018-10-25 13:40:00,2018-10-25 11:40:00,2018-10-25 13:20:00,1977.751099,Down
2018-10-25 11:50:00,2018-10-25 13:50:00,2018-10-25 12:00:00,2018-10-25 13:20:00,1426.296021,Down
2018-10-25 12:00:00,2018-10-25 14:00:00,2018-10-25 12:00:00,2018-10-25 14:00:00,1728.718994,Down
2018-10-25 12:10:00,2018-10-25 14:10:00,2018-10-25 12:20:00,2018-10-25 14:10:00,1585.422913,Down
2018-10-25 12:20:00,2018-10-25 14:20:00,2018-10-25 12:20:00,2018-10-25 14:10:00,1585.422913,Down
2018-10-25 12:30:00,2018-10-25 14:30:00,2018-10-25 12:50:00,2018-10-25 14:10:00,1329.4370729999998,Down
2018-10-25 12:40:00,2018-10-25 14:40:00,2018-10-25 12:50:00,2018-10-25 14:10:00,1329.4370729999998,Down
2018-10-25 12:50:00,2018-10-25 14:50:00,2018-10-25 12:50:00,2018-10-25 14:10:00,1329.4370729999998,Down
2018-10-25 13:00:00,2018-10-25 15:00:00,2018-10-25 13:00:00,2018-10-25 14:10:00,1097.03009,Down
2018-10-25 13:10:00,2018-10-25 15:10:00,2018-10-25 14:30:00,2018-10-25 14:10:00,890.606018,Down
2018-10-25 13:20:00,2018-10-25 15:20:00,2018-10-25 14:30:00,2018-10-25 14:10:00,890.606018,Down
2018-10-25 13:30:00,2018-10-25 15:30:00,2018-10-25 14:30:00,2018-10-25 14:10:00,890.606018,Down
2018-10-25 13:40:00,2018-10-25 15:40:00,2018-10-25 14:30:00,2018-10-25 14:10:00,890.606018,Down
2018-10-25 13:50:00,2018-10-25 15:50:00,2018-10-25 14:30:00,2018-10-25 15:50:00,1013.4545287,Down
2018-10-25 14:00:00,2018-10-25 16:00:00,2018-10-25 14:30:00,2018-10-25 16:00:00,1077.3327635,Down
2018-10-25 14:10:00,2018-10-25 16:10:00,2018-10-25 14:30:00,2018-10-25 16:00:00,1077.3327635,Down
2018-10-25 14:20:00,2018-10-25 16:20:00,2018-10-25 14:30:00,2018-10-25 16:00:00,1077.3327635,Down
2018-10-25 14:30:00,2018-10-25 16:30:00,2018-10-25 14:30:00,2018-10-25 16:00:00,1077.3327635,Down
2018-10-25 14:40:00,2018-10-25 16:40:00,2018-10-25 15:40:00,2018-10-25 16:00:00,720.4277344999999,Down
2018-10-25 14:50:00,2018-10-25 16:50:00,2018-10-25 15:40:00,2018-10-25 16:50:00,842.0186159,Down
2018-10-25 15:00:00,2018-10-25 17:00:00,2018-10-25 15:40:00,2018-10-25 16:50:00,842.0186159,Down
2018-10-25 15:10:00,2018-10-25 17:10:00,2018-10-25 15:40:00,2018-10-25 17:10:00,864.9989015,Down
2018-10-25 15:20:00,2018-10-25 17:20:00,2018-10-25 15:40:00,2018-10-25 17:20:00,1306.9696046,Down
2018-10-25 15:30:00,2018-10-25 17:30:00,2018-10-25 15:40:00,2018-10-25 17:20:00,1306.9696046,Down
2018-10-25 15:40:00,2018-10-25 17:40:00,2018-10-25 15:40:00,2018-10-25 17:20:00,1306.9696046,Down
2018-10-25 15:50:00,2018-10-25 17:50:00,2018-10-25 16:30:00,2018-10-25 17:50:00,1014.8108523000001,Down
2018-10-25 16:00:00,2018-10-25 18:00:00,2018-10-25 16:30:00,2018-10-25 17:50:00,1014.8108523000001,Down
2018-10-25 16:10:00,2018-10-25 18:10:00,2018-10-25 16:30:00,2018-10-25 17:50:00,1014.8108523000001,Down
